year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
1982,7,1982-07,9.28174815206404,-1.595022922091971,20.142438252766965
1982,8,1982-08,11.997613696299993,0.31422610812717267,23.819992574056016
1982,9,1982-09,16.139946926258233,2.2572235107421648,28.982026163736975
1982,10,1982-10,16.40503086832973,7.069301689995655,28.238508097330737
1982,11,1982-11,18.43519983032604,9.899575297037757,29.297788153754368
1982,12,1982-12,20.223938559802207,10.74567091200089,30.708393012152783
1983,1,1983-01,21.061428365399763,13.157419670952663,31.089009602864564
1983,2,1983-02,21.022234739576106,10.116714477539062,31.388859219021242
1983,3,1983-03,19.15413929336529,9.792317877875462,28.965561930338538
1983,4,1983-04,16.55311429530019,5.790283542209238,27.140169949001745
1983,5,1983-05,12.427549707647472,0.9507388644748289,24.609110175238698
1983,6,1983-06,9.610931885330785,-2.1774963378906023,19.193606567382858
1983,7,1983-07,9.659030776667635,-1.7112955729166401,21.31382954915364
1983,8,1983-08,10.931283752094998,-0.022563510470945403,22.824247911241287
1983,9,1983-09,16.584647366559068,3.0439745585123887,30.882124837239587
1983,10,1983-10,16.877180733902946,7.269431559244822,29.81574062771267
1983,11,1983-11,18.681208139584385,10.4785135904948,27.39003787570533
1983,12,1983-12,18.819788345099937,11.479276190863686,28.515470038519993
1984,1,1984-01,19.490449960997978,11.4184716118707,28.27618442111543
1984,2,1984-02,20.553862606063205,10.064095730251779,32.35698140462239
1984,3,1984-03,18.778797810963567,10.267506239149327,30.065048217773494
1984,4,1984-04,15.083057694140791,2.947181871202247,24.88087463378912
1984,5,1984-05,12.321285987498527,-0.09812893337669948,23.328022257486964
1984,6,1984-06,8.518654877462552,-0.6330098470052121,19.346150377061633
1984,7,1984-07,9.354712193442367,-2.211274719238247,19.154653252495677
1984,8,1984-08,12.402870261170676,0.24426150851780903,23.25930582682298
1984,9,1984-09,15.671113901962428,1.0296457926432367,29.586416625976597
1984,10,1984-10,17.92410728381668,5.7049323187933965,28.897594875759523
1984,11,1984-11,17.566237638497057,6.535622151692735,28.97517055935333
1984,12,1984-12,19.363855539228496,7.429751756456199,30.691384548611154
1985,1,1985-01,20.191895125558858,12.87201639811201,30.10918714735243
1985,2,1985-02,19.432940179834986,11.659997558593773,29.13228047688807
1985,3,1985-03,17.915946481903006,8.091830783420164,26.2823601616754
1985,4,1985-04,15.318593058645035,3.331634182400194,25.569243367513025
1985,5,1985-05,12.367707973739982,2.218439059787329,23.421464708116332
1985,6,1985-06,10.197700961548662,0.9004832797580207,19.686860826280338
1985,7,1985-07,9.46763225177142,-4.713964843749977,22.283969794379345
1985,8,1985-08,13.20338302758148,2.684720187717062,23.8804765489366
1985,9,1985-09,15.618938829398417,1.911912367079026,28.327534230550157
